최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,구독자수,한국채널추정여부,최근평균조회수,최근평균참여율,최근라이브비율,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,치지직활동여부,SOOP활동여부,타플랫폼활동여부,최종제외여부,최근30일_업로드수,최근30일_평균조회수,최근30일_평균참여율,최근30일_라이브비율,직전30일_업로드수,직전30일_평균조회수,직전30일_평균참여율,직전30일_라이브비율,최근7일_업로드수,최근7일_평균조회수,최근7일_평균참여율,최근7일_라이브비율,직전7일_업로드수,직전7일_평균조회수,직전7일_평균참여율,직전7일_라이브비율,30일_조회수성장률,30일_참여율성장률,30일_업로드수성장률,30일_라이브비율차이,7일_조회수성장률,7일_참여율성장률,7일_업로드수성장률,7일_라이브비율차이,성장성수집영상수,30일_조회수성장률_pct,30일_참여율성장률_pct,30일_업로드수성장률_pct,7일_조회수성장률_pct,7일_참여율성장률_pct,성장성점수_proxy_raw,성장성신뢰도,성장성점수_proxy,성장성신뢰도등급
1155,UCzv7UB2cZN5D0zHLehF8DwQ,나루조물딱,버츄얼 퍼포먼스형,버튜버,3630.0,1,1327.0,0.0570124659682926,0.0,0.7046536796536796,0.4871248436536861,0.1823593073593073,0.5464416490258516,1.0,0.525500705020546,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1156,UCuEey2yW5Sb6Rl2yd24Wnqw,양윤아,음악·보이스형,애니송커버,1130.0,1,351.3333333333333,0.062037307494445,0.0,0.7223890692640693,0.4968412060060923,0.1547619047619047,0.5464416490258516,1.0,0.5254642923618943,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1157,UCv2Lw7H0J_cdmW-ufy9UXwg,이게맏나,,배그,169000.0,1,2134607.0,0.0125873609300865,0.0,0.238189935064935,0.3153481211511876,0.8203463203463204,0.5464416490258516,1.0,0.5254373414944885,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1158,UCs2yuJwlg2TsOtUeDSZF3_g,원정상,창작·비주얼형,코스프레,516000.0,1,12011.666666666666,0.0189779990613626,0.0,0.2054924242424242,,0.6612554112554112,0.5857683982683982,0.895,0.5254029581529581,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1159,UCtxgoIuaAaOowq0w-2MCaJg,901K,음악·보이스형,커버,317000.0,1,5625.666666666667,0.0231234232243842,0.0,0.2734036796536796,,0.5752164502164502,0.5857683982683982,0.94,0.5253603896103897,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1160,UCBkAScO32NEOKNa9VNcq_GA,갱구름,,서브컬쳐게임,2730.0,1,2153.333333333333,0.0433495233708774,0.0,0.5500946969696969,,0.2743506493506493,0.5857683982683982,1.0,0.5253021284271284,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1161,UCeWXsngilephkNmGWxCkBEw,키득가득,창작·비주얼형,코스프레,574000.0,1,394196.6666666667,0.0175865602193904,0.0,0.1626488095238094,,0.7034632034632035,0.5857683982683982,0.895,0.5251910173160174,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1162,UCQCY7fYMnqdlOVIc9LvVrXQ,세인씨,버츄얼 퍼포먼스형,버튜버,20600.0,1,31990.0,0.01997341498093,0.0,0.4571428571428571,0.2777530416464688,0.637987012987013,0.5464416490258516,1.0,0.5251869752979625,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1163,UCJ7HNL9EbtmXOQqtC2rTfCw,백 투 더 멜로디 Back to the Melody,음악·보이스형,커버,154000.0,1,1557257.0,0.0092260065546971,0.0,0.1538555194805194,0.3337331011328748,0.8852813852813853,0.5464416490258516,1.0,0.5251837488275727,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1164,UCzmaoc4-YtFeYz4NQbyF9mg,슬라임네 십덕방,,서브컬쳐게임,1320.0,1,490.6666666666667,0.0671822462554239,0.0,0.6973620129870131,,0.1266233766233766,0.5857683982683982,1.0,0.5251488095238095,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1165,UC5YeYaQh3f8cdapz9dapIzQ,세로게임 4K,게임 실황형,니케,1870.0,1,586.0,0.0293765957791836,1.0,0.6664637445887446,0.4481449397655254,0.4594155844155844,0.2104026879868905,1.0,0.5250664703904973,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1166,UCPz1qEgzvz1lzR2lt8yJKQA,나힝구 HINGGU,게임 실황형,원신,24000.0,1,863.0,0.0250109822028636,0.6666666666666666,0.5393804112554113,0.4077021131438625,0.5351731601731602,0.363107322801617,1.0,0.525030019563351,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1167,UCJ-ijwFjqHZqbV2ywBzVqxg,이방지,,서브컬쳐게임,2300.0,1,26687.0,0.031097517432856,0.0,0.3922483766233766,,0.4312770562770562,0.5857683982683982,1.0,0.5249954906204906,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1168,UCuHWez1G5fH2eSI_D1lHJwA,코코론,버츄얼 퍼포먼스형,버튜버,2700.0,1,1801.3333333333333,0.070347226923039,0.0,0.5681953463203463,0.6858647970939035,0.1179653679653679,0.5464416490258516,1.0,0.5249726251987822,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1169,UCGb2JVNRX6iVnWqgmiFlFXg,박봉팔 Sue2,창작·비주얼형,코스프레,39300.0,1,11906.8,0.027967871734632,0.0,0.3385146103896104,,0.4848484848484848,0.5857683982683982,1.0,0.524941378066378,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1170,UCXe50iChujk0wukMZ9zDhrw,은하린,버츄얼 퍼포먼스형,버튜버,1150.0,1,1337.0,0.0696776756312191,0.0,0.8101190476190476,0.4420053920776554,0.1195887445887445,0.5464416490258516,1.0,0.5248945434252397,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1171,UCxArqj-S9sPaev-iq5R8rcA,FUNSCHOOL 성우학원 펀스쿨,음악·보이스형,성우더빙,10900.0,1,3633105.0,0.0080187629231767,0.0,0.0970508658008657,0.4484003303470439,0.9053030303030304,0.5464416490258516,0.8,0.5246548039666128,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1172,UCdQ3wsEF_fRdRwWnTAR37nw,난바다 NANBADA,버츄얼 퍼포먼스형,버튜버,10900.0,1,9784.333333333334,0.0580102860663549,0.0,0.5149891774891775,0.6813104065303386,0.1737012987012987,0.5464416490258516,1.0,0.5244664680340815,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1173,UC5_ozsFf9NM1XcvOXtMKH4g,고팽쓰,창작·비주얼형,코스프레,7940.0,1,543.6666666666666,0.0796036736370335,0.0,0.7315205627705628,,0.0898268398268398,0.5857683982683982,1.0,0.5242694805194805,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1174,UCPFTsxpxbSTywRCkX_9wC4Q,TLBK탈박 ASMR,음악·보이스형,ASMR보이스,2880.0,1,1072.6666666666667,0.0525085126534401,0.0,0.607521645021645,,0.2132034632034632,0.5857683982683982,1.0,0.524062049062049,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1175,UCh9DWUstnqwxdWGodRwyE2Q,성우 류지아,음악·보이스형,성우,1960.0,1,2192.0,0.0672155784433758,0.0,0.6941558441558442,,0.126082251082251,0.5857683982683982,1.0,0.5238997113997114,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1176,UCDsvIHJjQfNfcOiMxaZgdug,Lo285,음악·보이스형,보컬로이드JPOP커버,14500.0,1,412658.3333333333,0.0170840341126688,0.0,0.2209821428571428,0.4301583810601028,0.7164502164502164,0.5464416490258516,1.0,0.5238639324457433,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1177,UC_EngQdug6VcxZ3xcqgnWug,김준표,,게임기타,1370000.0,1,881430.6666666666,0.0098345641276782,0.0,0.0476325757575757,0.5065375201230422,0.8728354978354979,0.5464416490258516,0.85,0.5237176457829067,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1178,UCo_HoRbsUDjxrXHt438ZDTA,하루드럼,음악·보이스형,애니송커버,14800.0,1,1014.0,0.0432570484571933,0.0,0.5445481601731602,,0.2748917748917749,0.5857683982683982,1.0,0.523633658008658,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1179,UCWzx411dL_aN0emy00177qg,스콘부A,버츄얼 퍼포먼스형,버튜버,1830.0,1,17316.666666666668,0.0428236934212657,0.0,0.4294778138528139,0.6566380605277173,0.2781385281385281,0.5464416490258516,1.0,0.5230298479836426,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1180,UCkR_KrJ3K2tteNpPvpNxv2A,이 신ᆞVtuber,버츄얼 퍼포먼스형,버튜버,4170.0,1,838.6666666666666,0.0874040243232001,0.0,0.7330627705627706,0.5625358324805352,0.0681818181818181,0.5464416490258516,1.0,0.5229113526601588,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1181,UCG6Zjn3K5pVqVP34tqUa7yQ,나무꾼&잭Jack,음악·보이스형,성우더빙,1170.0,1,55731.333333333336,0.0320265837243809,0.0,0.4059929653679653,,0.4112554112554112,0.5857683982683982,1.0,0.5229031385281385,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1182,UCNeHPUKNUBmBMZy_rzHPzSw,류으미,음악·보이스형,성우더빙,224000.0,1,90912.66666666669,0.0216386183887056,0.0,0.2121076839826839,,0.604978354978355,0.5857683982683982,1.0,0.5228490259740259,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1183,UC2-djNIV0vfmyafSgMDHe2Q,Linghe,음악·보이스형,ASMR보이스,4600.0,1,4230.333333333333,0.0371875237565031,0.0,0.4767721861471861,,0.3398268398268398,0.5857683982683982,1.0,0.5226866883116883,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1184,UCbK6FQgxpjdkF8U1ANYp6rQ,시바스,,서브컬쳐게임,74100.0,1,7610.666666666667,0.0250060919881341,0.0,0.280871212121212,,0.5357142857142857,0.5857683982683982,1.0,0.5226821789321789,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1185,UCm1KHL-zQmM6YS06o6hn_1Q,K-Story,음악·보이스형,성우더빙,2390.0,1,100550.33333333331,0.0230962635735351,0.0,0.2399215367965367,,0.5762987012987013,0.5857683982683982,1.0,0.5225604256854256,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1186,UCTETH4La-MhpuUH4cgBrlFg,성은씨,버츄얼 퍼포먼스형,버튜버,4190.0,1,13503.3,0.0319894961837333,0.0,0.4028273809523809,0.5465751928520559,0.4123376623376623,0.5464416490258516,1.0,0.5224013063894025,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1187,UC1JBpR8ZlCi8VTcpQF8gNew,비빔나물,음악·보이스형,보컬로이드JPOP커버,1010.0,1,666.0,0.0723769838734584,0.0,0.7036661255411256,,0.112012987012987,0.5857683982683982,1.0,0.5223800505050505,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1188,UCvjzRzrOEACWb7BZLXRHmAg,브라이튼 BRIGHTEN,,커버기타,1300.0,1,861.3333333333334,0.0635728228982371,0.0,0.6688176406926407,,0.1466450216450216,0.5857683982683982,1.0,0.5223079004329004,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1189,UCPZMRi_hWWgoGMQMGUxUnlQ,pard,,서브컬쳐게임,29400.0,1,6622.666666666667,0.0319432806254759,0.0,0.3842126623376623,0.5100202277718929,0.4145021645021645,0.6329423043338464,1.0,0.5221251093030069,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1190,UCBXPVd2r3jBlpMk7V3tALCQ,경상도군덕구할배,음악·보이스형,애니송커버,1740.0,1,127.0,0.2044053492156812,0.0,0.8048024891774892,,0.0097402597402597,0.5857683982683982,1.0,0.5220012626262626,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1191,UCVppF4ZoggUMIptLjcNrVbA,jumsu,게임 실황형,롤,5890.0,1,15187.666666666666,0.023779605090665,0.0,0.3808306277056277,0.4166867149021226,0.5622294372294372,0.5464416490258516,1.0,0.5219029423131747,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1192,UCKByjDvvgYUO55mzcSJNdyA,secret music village,음악·보이스형,애니송커버,4140.0,1,10006.0,0.0402147403992831,0.0,0.5115395021645022,,0.3024891774891775,0.5857683982683982,1.0,0.5218299062049062,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1193,UCiJJ8ufcPSKXQyk7gRjYWvQ,수면은 현도진,음악·보이스형,ASMR보이스,2770.0,1,700.3333333333334,0.0598351606028705,0.0,0.6349702380952381,0.5583545784783689,0.1634199134199134,0.5464416490258516,1.0,0.5211524298522578,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1194,UCC44nCFcuxuK0TV3GcWdqnA,아메츠유,음악·보이스형,애니송커버,1010.0,1,236.3333333333333,0.0869765114610475,0.0,0.7416531385281386,,0.0698051948051948,0.5857683982683982,1.0,0.520973124098124,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1195,UCm0g6BruEifCCQMIbNovjYg,학교앞문방구,,커버기타,1340.0,1,2595.6666666666665,0.0376475729512421,0.0,0.4786525974025974,,0.3317099567099567,0.5857683982683982,1.0,0.5206078643578643,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1196,UCV3kFPlzVwa7sQZIH0FrmPw,asmrara • 아라 💫,음악·보이스형,ASMR,11100.0,1,4544.333333333333,0.0357565242041118,0.0,0.5264475108225108,0.4701366785246207,0.3538961038961039,0.5530256306025328,1.0,0.5205739179011888,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1197,UCukHByk1Ma3FwXRe5ZZ5TAg,바가민은 외롭다진짜,음악·보이스형,성우더빙,119000.0,1,197173.3333333333,0.0178375874210908,0.0,0.118560606060606,,0.6915584415584416,0.5857683982683982,1.0,0.5205266955266955,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1198,UC92yIcbh-irFM6i0bVR2JRw,빛나비,버츄얼 퍼포먼스형,버튜버,2430.0,1,13929.0,0.0408638184728041,0.0,0.5139204545454545,,0.295995670995671,0.5857683982683982,1.0,0.5204590548340549,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1199,UCW5E41hoHySJfijC6dkfhGg,Fantasoner(판타소너),음악·보이스형,성우더빙,323000.0,1,1132094.6666666667,0.0172457837827504,0.0,0.0476731601731601,0.7386965355452222,0.7115800865800865,0.5464416490258516,0.64,0.520453692928495,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1200,UCwMXBqrqBAa_kgZG25IuQgg,욘쑤,음악·보이스형,애니송커버,1380.0,1,475.3333333333333,0.0711825330917675,0.0,0.6955221861471862,,0.1141774891774891,0.5857683982683982,1.0,0.5203869047619047,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1201,UC3BrdzL8c44dONEUvKrkM9w,김하루,버츄얼 퍼포먼스형,버튜버,7990.0,1,10793.666666666666,0.0318221759455886,0.0,0.3918695887445886,,0.4172077922077922,0.5857683982683982,1.0,0.5201794733044732,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1202,UCzN7N4DMmBTWI0jVQmjJf0g,오세오의 어서오세오,버츄얼 퍼포먼스형,버튜버,1240.0,1,231.5,0.0578092831742466,0.0,0.92950487012987,0.3448915899148398,0.1747835497835498,0.3851526970997248,1.0,0.5200679070220235,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1203,UC0MdHy-MxyDwfcKzZ_wjamA,버츄얼 페이지,,커버기타,5740.0,1,20649.0,0.0240630564477597,0.0,0.2499458874458874,,0.5579004329004329,0.5857683982683982,1.0,0.5197691197691198,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1204,UC7uEw7E1-NBpJwE5L2Amoyg,코시,버츄얼 퍼포먼스형,버튜버,94900.0,1,8323.5,0.0460775049059767,0.0,0.5512040043290043,,0.2564935064935065,0.5857683982683982,1.0,0.5197195165945167,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1205,UCKb3MHlDxMtgC1bawtLrlQA,우데조셉축스,버츄얼 퍼포먼스형,버튜버,30700.0,1,2767.333333333333,0.0215666077782017,0.6666666666666666,0.4408685064935065,0.5891784412646546,0.6060606060606061,0.0707777178416237,1.0,0.5196435461309354,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1206,UCc5iu2oZRNBwQhDdMAt-Ypw,아키,음악·보이스형,성우더빙,2500.0,1,2893.333333333333,0.0728401142433166,0.0,0.6981331168831169,,0.1087662337662337,0.5857683982683982,1.0,0.5194534632034632,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1207,UCYgJRgOAciVac80iQWFv0Og,Lisiret 리시렛,음악·보이스형,보컬로이드JPOP커버,8950.0,1,1815.0,0.0544912139446845,0.0,0.6035849567099567,,0.2029220779220779,0.5857683982683982,1.0,0.5193226911976913,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1208,UCcYncif5z2ETil8i7ZSijdg,건반윤,,커버기타,130000.0,1,139539.0,0.0176197310700836,0.0,0.1037878787878787,,0.7023809523809523,0.5857683982683982,1.0,0.5192099567099566,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1209,UCQawfVvdiMLg-nIZcF6cyrA,스노하라 스나,버츄얼 퍼포먼스형,버튜버,1190.0,1,325.6666666666667,0.070670207000347,0.0,0.7211444805194805,0.5110920603003046,0.1163419913419913,0.5464416490258516,1.0,0.519110880394322,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1210,UCIVJ_P3bgfAICybvbRLzSNQ,Evan Toth,음악·보이스형,보컬로이드JPOP커버,1320.0,1,459.3333333333333,0.0739722577833002,0.0,0.7007711038961039,,0.1049783549783549,0.5857683982683982,1.0,0.5190701659451659,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1211,UCW-3VqcY18Qm2rp2rSjxGXA,코코,,서브컬쳐게임,5270.0,1,11913.0,0.0232833449505123,0.0,0.4029356060606061,0.3728726428361969,0.5725108225108225,0.5464416490258516,1.0,0.5190460152057842,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1212,UCptlCVZcQYIxyNqgEltVfbw,블릿 Bullet,,서브컬쳐게임,27700.0,1,2731.333333333333,0.019911028709028,0.6666666666666666,0.4442505411255411,0.3569564384758553,0.6396103896103896,0.3922776550038708,1.0,0.5190459905535272,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1213,UCJ2OfDeaoqTQ0W2xF-nf5iw,나데 なで,음악·보이스형,보컬로이드JPOP커버,1820.0,1,1051.3,0.0634004248678586,0.0,0.7609848484848485,0.4376790127889788,0.1493506493506493,0.5464416490258516,1.0,0.5189698750099969,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1214,UCkL84edpNrmASTmaTPuCMAw,Wooang 우앙,음악·보이스형,ASMR,674000.0,1,126484.0,0.0193139215728469,0.0,0.1920589826839826,,0.6547619047619048,0.5857683982683982,0.895,0.5187606421356422,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1215,UCWk0Hx1LaFvmt9vnNeIt0jg,로플릭스,게임 실황형,로블록스,133000.0,1,28034.0,0.0154399154251102,0.0,0.1581980519480519,0.4323716164862324,0.7564935064935064,0.5464416490258516,1.0,0.5187320410858255,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1216,UC61lBqjhylBJW9ZkTGb5hZw,도곰,,서브컬쳐게임,1250.0,1,113.33333333333331,0.0521498869124029,1.0,0.7418831168831168,0.4881775256288263,0.2153679653679653,0.3824511089639278,1.0,0.5187248183145663,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1217,UCHz2m5yad6JG0gA7kaZG-Cw,이쎔Universe.뮤직,음악·보이스형,애니송커버,2560.0,1,133.0,0.0535759969887127,0.0,0.6937364718614719,0.4447692059103394,0.2083333333333333,0.5464416490258516,1.0,0.5186760001301639,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1218,UCdRDEMsLzDgoXY0AdQ1yN8g,새라새라 게임채널,음악·보이스형,성우더빙,233000.0,1,45077.0,0.0212273056323773,0.0,0.2427624458874458,0.4380373375943314,0.6098484848484849,0.6399868652774898,1.0,0.518660096874189,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1219,UC9_ZjnlpbGykePotEf31aDg,시트리 / SITRY 【V-LUP】,버츄얼 퍼포먼스형,버튜버,6170.0,1,479.3333333333333,0.1391397237794804,0.0,0.783089826839827,,0.0205627705627705,0.5857683982683982,1.0,0.5183712121212122,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1220,UCZbpzSJPruFvC79c9p4s1Bw,룬,음악·보이스형,애니송커버,1860.0,1,12199.9,0.0564633989503373,0.0,0.6166937229437229,,0.1861471861471861,0.5857683982683982,1.0,0.5181006493506493,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1221,UCvV_8yuEOthN1gQfbw3O-8w,왜케막애기가찌,음악·보이스형,ASMR보이스,10800.0,1,21997.33333333333,0.0341842357942046,0.0,0.424526515151515,,0.3782467532467532,0.5857683982683982,1.0,0.5180781024531024,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1222,UCVWZqtCQeIAWYmLj4-VAo8w,빵룽,버츄얼 퍼포먼스형,버튜버,23100.0,1,77.0,0.0274173128659598,0.6666666666666666,0.616112012987013,0.3318093682112785,0.494047619047619,0.3818450918818519,1.0,0.5177690138437554,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1223,UCByoa5Md3ErDN-54DircWoQ,유수 YOUSU ASMR,음악·보이스형,ASMR,3420.0,1,572.3333333333334,0.0845513152908797,0.0,0.7251758658008658,,0.0762987012987013,0.5857683982683982,1.0,0.5176452020202019,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1224,UCCffrYqxHZJn9Dl-S0J-poA,락커 김정규,음악·보이스형,애니송커버,1900.0,1,361.0,0.0634163161655568,0.6666666666666666,0.6848349567099566,0.7958247519191162,0.1488095238095238,0.0682764348441627,1.0,0.5176087733362735,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1225,UCBFShq-4BW5OvZAOn31rPgg,리큐아 LIQ:A,음악·보이스형,애니송커버,4710.0,1,632.1,0.0572487541043669,0.0,0.7026109307359307,0.4594147411383807,0.1801948051948051,0.5464416490258516,1.0,0.5175213666211569,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1226,UC0rqacf_ldudPcenjaY0rYA,종목상담 MTNW투자자문,음악·보이스형,성우더빙,111000.0,1,697.3333333333334,0.0126206594837672,1.0,0.6129193722943723,0.2142511535216071,0.8198051948051948,0.0384221916284879,1.0,0.5175072588995667,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1227,UCbTbuhbYPJoGCHd93di7IWQ,편집하는남자,음악·보이스형,성우더빙,62400.0,1,6559.6,0.0313425262105671,0.0,0.3738501082251082,,0.4269480519480519,0.5857683982683982,1.0,0.5174197330447331,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1228,UCCs6PUrVAbCaN0xuQ35qiLQ,니니아 ninia,버츄얼 퍼포먼스형,버튜버,27000.0,1,15218.0,0.0323265289909632,0.0,0.3280438311688312,0.6071602123317594,0.4053030303030303,0.5464416490258516,1.0,0.517093015804783,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1229,UC6pQKtIqKX31sVPg9vvhl9A,솔솔 ASMR,음악·보이스형,ASMR보이스,15600.0,1,8081.4,0.0419190887147817,0.0,0.5151785714285714,,0.2840909090909091,0.5857683982683982,1.0,0.5169101731601731,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1230,UCBHd5x7wgG5n0kbWtErC5uw,GAMEYUBIN,음악·보이스형,ASMR보이스,1110.0,1,203.9,0.1050362952623273,0.9,0.942762445887446,0.4358161726422377,0.0449134199134199,0.4044392016177865,1.0,0.5165388898534438,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
